Time Offset Relative to Last,0.02,4.90E-05,29.04987061,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.87E-05,29.0251007,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.85E-05,28.99980433,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.82E-05,28.97397012,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.79E-05,28.94758635,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.76E-05,28.9206409,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.73E-05,28.89312125,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.70E-05,28.86501449,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.67E-05,28.83630723,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.63E-05,28.80698565,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.60E-05,28.77703544,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.57E-05,28.74644179,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.54E-05,28.71518935,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.50E-05,28.68326223,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.47E-05,28.65064395,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.44E-05,28.6173174,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.40E-05,28.58326486,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.37E-05,28.54846789,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.33E-05,28.51290738,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.30E-05,28.47656343,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.26E-05,28.43941537,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.22E-05,28.40144167,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.18E-05,28.36261993,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.15E-05,28.32292682,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.11E-05,28.28233802,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.07E-05,28.24082815,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,4.03E-05,28.19837073,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.99E-05,28.15493812,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.95E-05,28.11050142,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.91E-05,28.06503041,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
